CASEID,EVRMARRY,ONOWN,ONOWN18,PARMARR,INTACT18,MOMFSTCH,EVERSEX,GRFSTSX,SEDBC,PTSB4MAR,USEFSTSX,MTHFSTSX1,RELRAISD,ATTND14,AGER,HIEDUC,RACE,MAR1CON1,B1PREMAR,VRY1STAG,LIFPRTNR,SEX1MTHD1,RELIGION,LABORFOR,TOTINCR,topics_discussed_count,discuss_topic1,discuss_topic2,discuss_topic3,discuss_topic4,discuss_topic5,discuss_topic6,discuss_topic8,premarital
91412,EVER MARRIED,No,No,No,No,20-24 YEARS,,,No,NONE,YES,Birth control pills,Other religion,More than once a week,20 YEARS,BACHELOR'S DEGREE,OTHER,0-12 months,,20,1 PARTNER,Pill,OTHER RELIGIONS,Working part-time,"$25,000-$29,999",1,0,0,0,1,0,0,0,0
91413,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,Yes,,,,No religion,Once a week,18 YEARS,11TH GRADE,WHITE,,,,NONE,,OTHER RELIGIONS,In school,"$40,000-$49,999",0,0,0,0,0,0,0,0,0
91422,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,Yes,,Yes,,YES,Condom,Protestant - No specific denomination,Once a week,22 YEARS,BACHELOR'S DEGREE,WHITE,,,20,6 PARTNERS,Condom,PROTESTANT,Not working but looking for work,"$20,000-$24,999",1,0,0,0,0,0,0,1,1
91426,NEVER MARRIED,No,No,Yes,Yes,LESS THAN 18 YEARS,Yes,10th grade,Yes,,YES,Condom,Catholic,2-3 times a month,20 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,16,5 PARTNERS,Condom,NO RELIGION,Working part-time,"$75,000-$99,999",0,0,0,0,0,0,0,0,1
91427,EVER MARRIED,No,No,Yes,No,Don't know,,11th grade,Yes,2 PARTNERS,YES,"Withdrawal, pulling out",Other Protestant denomination,Once a week,24 YEARS,ASSOCIATE DEGREE IN COLLEGE/UNIVERSITY,BLACK,First conception before marriage,NO,17,2 PARTNERS,Withdrawal,PROTESTANT,In school,"$40,000-$49,999",3,0,0,0,1,1,0,1,1
91431,NEVER MARRIED,No,No,No,No,18-19 YEARS,Yes,11th grade,Yes,,YES,"Depo-Provera, injectables",Baptist/Southern Baptist,Never,17 YEARS,11TH GRADE,WHITE,,,16,1 PARTNER,"Depo-Provera, injectables",PROTESTANT,In school,"$30,000-$34,999",7,1,1,1,1,1,1,1,1
91444,NEVER MARRIED,No,No,No,No,30 OR OLDER,,11th grade,Yes,,YES,Condom,Other religion,2-3 times a month,23 YEARS,BACHELOR'S DEGREE,WHITE,,,17,6 PARTNERS,Condom,NO RELIGION,Working full-time,"$100,000 or more",5,1,1,1,1,0,0,1,
91458,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,No,,,,Catholic,Once a week,16 YEARS,10TH GRADE,WHITE,,,,NONE,,CATHOLIC,Working part-time,"$12,500-$14,999",3,1,0,1,0,0,0,1,0
91467,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,,9th grade,Yes,,NO,,Protestant - No specific denomination,More than once a week,22 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),BLACK,"Has been pregnant, but has never been married",YES,15,13,Did not use a method at 1st intercourse,PROTESTANT,Keeping house,"$20,000-$24,999",1,0,0,0,0,0,0,1,
91468,NEVER MARRIED,No,No,No,No,20-24 YEARS,Yes,9th grade,No,,YES,Condom,No religion,Never,16 YEARS,10TH GRADE,WHITE,,,13,1 PARTNER,Condom,CATHOLIC,In school,"$40,000-$49,999",6,1,1,1,1,1,1,0,1
91469,NEVER MARRIED,No,No,Yes,No,18-19 YEARS,Yes,8th grade,Yes,,,,No religion,Once or twice a year,15 YEARS,9TH GRADE OR LESS,BLACK,,,14,1 PARTNER,Never used a method,NO RELIGION,In school,$7500-$9999,3,0,1,0,0,1,1,0,1
91474,NEVER MARRIED,Yes,Yes,No,Yes,LESS THAN 18 YEARS,,9th grade,No,,YES,Condom,Other religion,Never,23 YEARS,9TH GRADE OR LESS,WHITE,"Has been pregnant, but has never been married",YES,15,5 PARTNERS,Condom,NO RELIGION,Working full-time,Under $5000,0,0,0,0,0,0,0,0,
91478,EVER MARRIED,Yes,Yes,Yes,No,LESS THAN 18 YEARS,,7th grade,Yes,3 PARTNERS,YES,Condom,Baptist/Southern Baptist,Never,21 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,First conception before marriage,YES,13,10,Condom,PROTESTANT,Working part-time,"$20,000-$24,999",0,0,0,0,0,0,0,0,1
91480,EVER MARRIED,No,No,Yes,Yes,30 OR OLDER,,,Yes,1 PARTNER,YES,Birth control pills,Catholic,Never,24 YEARS,BACHELOR'S DEGREE,WHITE,0-12 months,,22,1 PARTNER,Pill,NO RELIGION,Working full-time,"$100,000 or more",2,1,0,1,0,0,0,0,1
91481,NEVER MARRIED,Yes,Yes,No,No,LESS THAN 18 YEARS,,8th grade,Yes,,YES,Birth control pills,Protestant - No specific denomination,3-11 times a year,19 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),BLACK,"Has been pregnant, but has never been married",,16,4 PARTNERS,Pill,PROTESTANT,Working part-time,"$10,000-$12,499",7,1,1,1,1,1,1,1,
91496,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,No,,,,Catholic,Once a month (about 12 times a year),18 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,,NONE,,NO RELIGION,Not working but looking for work,"$12,500-$14,999",3,0,0,1,1,0,0,1,0
91497,NEVER MARRIED,No,No,Yes,No,25-29 YEARS,No,,Yes,,,,Catholic,2-3 times a month,16 YEARS,9TH GRADE OR LESS,WHITE,,,,NONE,,CATHOLIC,Working part-time,"$20,000-$24,999",7,1,1,1,1,1,1,1,0
91503,NEVER MARRIED,Yes,Yes,Yes,No,18-19 YEARS,,11th grade,Yes,,YES,Birth control pills,Protestant - No specific denomination,Once a week,19 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,16,10,Pill,PROTESTANT,Working full-time,"$20,000-$24,999",5,1,1,1,1,0,0,1,
91506,NEVER MARRIED,No,No,Yes,Yes,LESS THAN 18 YEARS,No,,Yes,,,,Other religion,2-3 times a month,20 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,,NONE,,OTHER RELIGIONS,Working full-time,"$25,000-$29,999",4,1,1,0,1,0,0,1,0
91509,NEVER MARRIED,Yes,Yes,No,Yes,25-29 YEARS,,12th grade,,,YES,Condom,Catholic,,25 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,"Has been pregnant, but has never been married",YES,17,5 PARTNERS,Condom,CATHOLIC,Working full-time,"$35,000-$39,999",0,0,0,0,0,0,0,0,
91510,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,,10th grade,,,NO,,Fundamentalist Protestant,,25 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,"Has been pregnant, but has never been married",YES,16,3 PARTNERS,Did not use a method at 1st intercourse,PROTESTANT,Working full-time,"$25,000-$29,999",0,0,0,0,0,0,0,0,
91511,NEVER MARRIED,No,No,Don't know,Yes,LESS THAN 18 YEARS,Yes,11th grade,Yes,,YES,"Depo-Provera, injectables",Catholic,2-3 times a month,22 YEARS,SOME COLLEGE BUT NO DEGREE,OTHER,,,17,6 PARTNERS,"Depo-Provera, injectables",CATHOLIC,Working part-time,"$100,000 or more",5,1,1,1,1,0,1,0,1
91512,NEVER MARRIED,Yes,Yes,Yes,No,30 OR OLDER,No,,Yes,,,,Fundamentalist Protestant,More than once a week,23 YEARS,SOME COLLEGE BUT NO DEGREE,BLACK,,,,NONE,,PROTESTANT,Working part-time,"$12,500-$14,999",5,1,1,1,1,0,0,1,0
91531,NEVER MARRIED,No,No,Yes,No,30 OR OLDER,No,,No,,,,Catholic,More than once a week,18 YEARS,SOME COLLEGE BUT NO DEGREE,BLACK,,,,NONE,,CATHOLIC,Working part-time,"$15,000-$19,999",2,1,0,0,0,0,0,1,0
91539,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,No,,Yes,,,,No religion,Never,16 YEARS,10TH GRADE,WHITE,,,,NONE,,NO RELIGION,In school,"$100,000 or more",1,0,1,0,0,0,0,0,0
91544,NEVER MARRIED,No,No,No,No,20-24 YEARS,No,,Yes,,,,Baptist/Southern Baptist,Once a week,22 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),BLACK,,,,NONE,,PROTESTANT,Other,"$35,000-$39,999",7,1,1,1,1,1,1,1,0
91546,NEVER MARRIED,No,No,Yes,Yes,LESS THAN 18 YEARS,,9th grade,Yes,,NO,,Baptist/Southern Baptist,Once a month (about 12 times a year),21 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,"Has been pregnant, but has never been married",YES,14,11,Did not use a method at 1st intercourse,PROTESTANT,Caring for family,"$20,000-$24,999",4,1,1,0,1,0,0,1,
91558,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,No,,No,,,,Catholic,Once a month (about 12 times a year),16 YEARS,9TH GRADE OR LESS,WHITE,,,,NONE,,CATHOLIC,In school,Under $5000,2,1,0,0,0,0,0,1,0
91568,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,No,,No,,,,Protestant - No specific denomination,Once a week,17 YEARS,11TH GRADE,WHITE,,,,NONE,,PROTESTANT,Working part-time,"$100,000 or more",6,1,1,1,1,1,1,0,0
91573,NEVER MARRIED,No,No,Yes,No,20-24 YEARS,,9th grade,Yes,,YES,Condom,No religion,Never,23 YEARS,ASSOCIATE DEGREE IN COLLEGE/UNIVERSITY,WHITE,"Has been pregnant, but has never been married",,13,5 PARTNERS,Condom,OTHER RELIGIONS,Working full-time,Under $5000,7,1,1,1,1,1,1,1,
91575,NEVER MARRIED,No,No,No,Yes,20-24 YEARS,No,,No,,,,Catholic,Once a month (about 12 times a year),16 YEARS,9TH GRADE OR LESS,OTHER,,,,NONE,,CATHOLIC,Working part-time,"$75,000-$99,999",0,0,0,0,0,0,0,0,0
91578,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,No,,,,Catholic,Never,18 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,,NONE,,NO RELIGION,Not working but looking for work,"$15,000-$19,999",3,1,0,0,1,0,0,1,0
91580,NEVER MARRIED,No,No,Yes,No,20-24 YEARS,,,Yes,,YES,Birth control pills,Catholic,Once or twice a year,23 YEARS,ASSOCIATE DEGREE IN COLLEGE/UNIVERSITY,BLACK,,,18,3 PARTNERS,Pill,OTHER RELIGIONS,Working full-time,"$20,000-$24,999",7,1,1,1,1,1,1,1,
91586,NEVER MARRIED,No,No,Yes,Yes,18-19 YEARS,Yes,,No,,YES,Birth control pills,Catholic,More than once a week,21 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,20,2 PARTNERS,Pill,CATHOLIC,Working full-time,"$50,000-$59,999",2,0,0,0,1,0,0,1,1
91588,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,,9th grade,,,YES,Birth control pills,Catholic,,25 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,15,40,Pill,CATHOLIC,Working full-time,"$100,000 or more",0,0,0,0,0,0,0,0,
91592,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,Yes,,Yes,,YES,Condom,Catholic,Once a week,18 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,18,1 PARTNER,Condom,CATHOLIC,Keeping house,"$40,000-$49,999",1,1,0,0,0,0,0,0,1
91597,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,,11th grade,Yes,,YES,Condom,Catholic,Once a week,23 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,"Has been pregnant, but has never been married",YES,16,3 PARTNERS,Condom,CATHOLIC,Working full-time,"$60,000-$74,999",7,1,1,1,1,1,1,1,
91605,NEVER MARRIED,No,No,No,No,20-24 YEARS,,8th grade,No,,YES,Birth control pills,No religion,Once or twice a year,23 YEARS,9TH GRADE OR LESS,WHITE,"Has been pregnant, but has never been married",YES,15,20,Pill,NO RELIGION,Keeping house,"$10,000-$12,499",0,0,0,0,0,0,0,0,
91608,NEVER MARRIED,No,No,Yes,No,18-19 YEARS,No,,Yes,,,,No religion,Never,18 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,,NONE,,NO RELIGION,Caring for family,"$10,000-$12,499",5,1,1,1,0,0,1,1,0
91617,NEVER MARRIED,No,No,Yes,No,20-24 YEARS,Yes,,,,YES,Birth control pills,Protestant - No specific denomination,,25 YEARS,BACHELOR'S DEGREE,BLACK,,,20,18,Pill,PROTESTANT,Working part-time,"$75,000-$99,999",0,0,0,0,0,0,0,0,1
91623,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,,,,,Catholic,,25 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,,NONE,,NO RELIGION,Working part-time,"$60,000-$74,999",0,0,0,0,0,0,0,0,0
91658,NEVER MARRIED,No,No,No,Yes,20-24 YEARS,,8th grade,,,YES,Condom,No religion,,25 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,"Has been pregnant, but has never been married",YES,15,5 PARTNERS,Condom,NO RELIGION,In school,$5000-$7499,0,0,0,0,0,0,0,0,
91668,EVER MARRIED,No,No,No,No,25-29 YEARS,,,No,10,NO,,Protestant - No specific denomination,More than once a week,24 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,First conception before marriage,YES,18,10,Did not use a method at 1st intercourse,PROTESTANT,Caring for family,"$20,000-$24,999",6,1,1,1,1,1,0,1,1
91688,NEVER MARRIED,No,No,No,No,30 OR OLDER,No,,No,,,,Protestant - No specific denomination,Never,15 YEARS,9TH GRADE OR LESS,WHITE,,,,NONE,,NO RELIGION,In school,"$25,000-$29,999",2,1,0,0,0,0,1,0,0
91689,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,No,,No,,,,Catholic,Once a week,16 YEARS,11TH GRADE,OTHER,,,,NONE,,CATHOLIC,Not working but looking for work,"$35,000-$39,999",1,0,1,0,0,0,0,0,0
91691,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,No,,Yes,,,,"Methodist, Lutheran, Presbyterian, Episcopal",Once a week,15 YEARS,9TH GRADE OR LESS,WHITE,,,,NONE,,PROTESTANT,In school,"$75,000-$99,999",3,1,0,0,1,0,0,1,0
91692,NEVER MARRIED,No,No,No,No,LESS THAN 18 YEARS,No,,Yes,,,,Baptist/Southern Baptist,2-3 times a month,16 YEARS,10TH GRADE,BLACK,,,,NONE,,PROTESTANT,Working part-time,"$30,000-$34,999",4,1,0,0,1,0,1,1,0
91701,NEVER MARRIED,Yes,Yes,No,No,LESS THAN 18 YEARS,No,,Yes,,,,Catholic,Once a week,18 YEARS,11TH GRADE,WHITE,,,,NONE,,NO RELIGION,In school,"$40,000-$49,999",0,0,0,0,0,0,0,0,0
91703,NEVER MARRIED,No,No,No,No,Don't know,Yes,9th grade,No,,NO,,Baptist/Southern Baptist,More than once a week,22 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,14,5 PARTNERS,Did not use a method at 1st intercourse,PROTESTANT,Working full-time,"$25,000-$29,999",4,1,1,1,0,0,1,0,1
91705,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,Yes,11th grade,Yes,,YES,Birth control pills,Catholic,Once a week,24 YEARS,BACHELOR'S DEGREE,WHITE,,,17,10,Pill,CATHOLIC,Working full-time,"$50,000-$59,999",6,1,1,1,1,1,1,0,1
91720,NEVER MARRIED,No,No,Yes,No,LESS THAN 18 YEARS,No,,Yes,,,,Catholic,Once or twice a year,19 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,,NONE,,CATHOLIC,Working part-time,"$12,500-$14,999",6,1,1,1,1,1,1,0,0
91723,NEVER MARRIED,Yes,Yes,Yes,No,,,8th grade,Yes,,NO,,Protestant - No specific denomination,2-3 times a month,19 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),BLACK,"Has been pregnant, but has never been married",YES,14,4 PARTNERS,Did not use a method at 1st intercourse,NO RELIGION,Working full-time,$7500-$9999,3,0,1,1,1,0,0,0,
91732,NEVER MARRIED,No,No,No,No,LESS THAN 18 YEARS,No,,Yes,,,,No religion,Never,18 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,,NONE,,NO RELIGION,Other,"$12,500-$14,999",2,1,0,0,0,1,0,0,0
91736,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,Yes,,,,Catholic,Once or twice a year,16 YEARS,10TH GRADE,WHITE,,,,NONE,,NO RELIGION,In school,"$50,000-$59,999",0,0,0,0,0,0,0,0,0
91738,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,Yes,12th grade,No,,YES,Condom,Protestant - No specific denomination,3-11 times a year,19 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,17,2 PARTNERS,Condom,PROTESTANT,Working part-time,"$75,000-$99,999",6,1,1,1,1,1,0,1,1
91740,NEVER MARRIED,No,No,No,Yes,20-24 YEARS,No,,Yes,,,,Protestant - No specific denomination,Once a month (about 12 times a year),18 YEARS,11TH GRADE,OTHER,,,,NONE,,PROTESTANT,Working part-time,"$15,000-$19,999",0,0,0,0,0,0,0,0,0
91744,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,Yes,,Yes,,YES,Birth control pills,Catholic,Never,21 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,19,7 PARTNERS,Pill,PROTESTANT,Working full-time,"$15,000-$19,999",0,0,0,0,0,0,0,0,1
91749,NEVER MARRIED,No,No,Yes,No,20-24 YEARS,,10th grade,No,,YES,"Withdrawal, pulling out",No religion,Never,22 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,16,5 PARTNERS,Withdrawal,PROTESTANT,Working full-time,"$20,000-$24,999",1,0,0,0,0,0,0,1,
91750,NEVER MARRIED,No,No,No,No,LESS THAN 18 YEARS,No,,Yes,,,,Catholic,Once a week,15 YEARS,10TH GRADE,BLACK,,,,NONE,,CATHOLIC,In school,"$12,500-$14,999",4,0,0,1,1,0,1,1,0
91751,NEVER MARRIED,No,No,Yes,Yes,18-19 YEARS,No,,No,,,,Catholic,Never,18 YEARS,11TH GRADE,WHITE,,,,NONE,,CATHOLIC,In school,$7500-$9999,0,0,0,0,0,0,0,0,0
91757,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,,9th grade,,,YES,Birth control pills,Other religion,,25 YEARS,SOME COLLEGE BUT NO DEGREE,OTHER,"Has been pregnant, but has never been married",,15,7 PARTNERS,Pill,OTHER RELIGIONS,Working part-time,"$35,000-$39,999",0,0,0,0,0,0,0,0,
91763,NEVER MARRIED,No,No,Don't know,Yes,18-19 YEARS,No,,Yes,,,,Catholic,More than once a week,18 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,,NONE,,CATHOLIC,Working part-time,"$10,000-$12,499",1,0,0,0,0,0,0,1,0
91769,NEVER MARRIED,No,No,Yes,No,25-29 YEARS,Yes,10th grade,Yes,,YES,Birth control pills,Protestant - No specific denomination,Once a week,19 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,16,3 PARTNERS,Pill,PROTESTANT,Working part-time,Under $5000,4,0,1,1,0,0,1,1,1
91773,NEVER MARRIED,No,No,No,No,LESS THAN 18 YEARS,,10th grade,Yes,,YES,Condom,Catholic,More than once a week,21 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,"Has been pregnant, but has never been married",,15,17,Condom,CATHOLIC,Working full-time,"$35,000-$39,999",2,1,0,0,0,1,0,0,
91781,NEVER MARRIED,Yes,Yes,Yes,Yes,20-24 YEARS,No,,Yes,,,,Catholic,3-11 times a year,22 YEARS,SOME COLLEGE BUT NO DEGREE,OTHER,,,,NONE,,CATHOLIC,In school,"$60,000-$74,999",2,0,0,0,0,1,0,1,0
91784,NEVER MARRIED,No,No,No,No,18-19 YEARS,Yes,8th grade,Yes,,NO,,Protestant - No specific denomination,Once or twice a year,16 YEARS,9TH GRADE OR LESS,WHITE,,,13,22,Did not use a method at 1st intercourse,PROTESTANT,Keeping house,"$12,500-$14,999",4,1,1,1,0,0,0,1,1
91785,NEVER MARRIED,No,No,Yes,No,LESS THAN 18 YEARS,Yes,10th grade,Yes,,YES,"Withdrawal, pulling out",Don't know,Never,15 YEARS,10TH GRADE,OTHER,,,15,1 PARTNER,Withdrawal,NO RELIGION,Caring for family,"$25,000-$29,999",5,1,1,0,1,1,1,0,1
91802,NEVER MARRIED,No,No,No,Yes,Don't know,Yes,11th grade,No,,YES,Condom,Catholic,Once a week,17 YEARS,11TH GRADE,WHITE,,,16,1 PARTNER,Condom,NO RELIGION,In school,"$20,000-$24,999",4,1,0,0,1,1,0,1,1
91803,NEVER MARRIED,No,No,Yes,Yes,18-19 YEARS,,9th grade,Yes,,YES,"Calendar rhythm, Standard Days, or Cycle Beads method",Baptist/Southern Baptist,Once a week,19 YEARS,10TH GRADE,WHITE,"Has been pregnant, but has never been married",YES,16,1 PARTNER,"Calendar rhythm, Standard Days, or Cycle Beads method",PROTESTANT,In school,$5000-$7499,5,0,1,1,1,1,1,0,
91810,NEVER MARRIED,No,No,No,Yes,20-24 YEARS,No,,Yes,,,,Catholic,Once a week,23 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,,NONE,,CATHOLIC,Working part-time,"$60,000-$74,999",5,1,1,0,1,1,0,1,0
91814,NEVER MARRIED,Yes,Yes,Yes,Yes,20-24 YEARS,,10th grade,Yes,,NO,,Other religion,More than once a week,21 YEARS,11TH GRADE,BLACK,,,16,5 PARTNERS,Did not use a method at 1st intercourse,PROTESTANT,Working part-time,"$50,000-$59,999",4,1,0,1,0,1,0,1,
91815,NEVER MARRIED,No,No,No,Yes,20-24 YEARS,Yes,11th grade,No,,YES,Condom,Catholic,Once a week,19 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,16,3 PARTNERS,Condom,CATHOLIC,Working part-time,"$100,000 or more",4,1,0,0,1,1,0,1,1
91817,NEVER MARRIED,No,No,Yes,Yes,LESS THAN 18 YEARS,Yes,9th grade,Yes,,YES,Condom,Catholic,2-3 times a month,17 YEARS,11TH GRADE,BLACK,,,16,3 PARTNERS,Condom,CATHOLIC,In school,Under $5000,3,0,1,0,1,1,0,0,1
91819,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,Yes,9th grade,No,,YES,Condom,Catholic,Once a week,20 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,14,8 PARTNERS,Condom,NO RELIGION,In school,"$60,000-$74,999",0,0,0,0,0,0,0,0,1
91828,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,No,,No,,,,"Methodist, Lutheran, Presbyterian, Episcopal",Once a week,16 YEARS,9TH GRADE OR LESS,WHITE,,,,NONE,,PROTESTANT,In school,"$20,000-$24,999",2,1,0,0,0,0,0,1,0
91832,EVER MARRIED,Yes,Yes,No,No,LESS THAN 18 YEARS,,9th grade,Yes,6 PARTNERS,YES,Birth control pills,Catholic,Once a month (about 12 times a year),24 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),BLACK,First conception before marriage,YES,15,6 PARTNERS,Pill,OTHER RELIGIONS,"Working, but on vacation, strike, or had temporary illness","$50,000-$59,999",7,1,1,1,1,1,1,1,1
91846,NEVER MARRIED,No,No,No,No,30 OR OLDER,No,,Yes,,,,Catholic,Once or twice a year,20 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,,NONE,,CATHOLIC,Working part-time,"$60,000-$74,999",7,1,1,1,1,1,1,1,0
91854,EVER MARRIED,Yes,Yes,Yes,Yes,30 OR OLDER,,9th grade,Yes,3 PARTNERS,NO,,Catholic,More than once a week,21 YEARS,10TH GRADE,WHITE,First conception before marriage,YES,12,2 PARTNERS,Did not use a method at 1st intercourse,CATHOLIC,Working full-time,"$60,000-$74,999",4,1,0,0,1,0,1,1,1
91856,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,,,Yes,,NO,,Catholic,Once a week,23 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,19,3 PARTNERS,Did not use a method at 1st intercourse,CATHOLIC,Working part-time,"$25,000-$29,999",3,0,0,0,1,0,1,1,
91858,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,,1st year in college,No,,YES,Birth control pills,Baptist/Southern Baptist,Never,20 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,"Has been pregnant, but has never been married",,17,2 PARTNERS,Pill,PROTESTANT,Keeping house,"$15,000-$19,999",6,1,1,1,1,1,1,0,
91865,NEVER MARRIED,No,No,Yes,No,20-24 YEARS,Yes,9th grade,Yes,,NO,,Protestant - No specific denomination,Once or twice a year,21 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,15,15,Did not use a method at 1st intercourse,PROTESTANT,Working part-time,"$60,000-$74,999",1,1,0,0,0,0,0,0,1
91866,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,No,,Yes,,,,Fundamentalist Protestant,Once a week,18 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),BLACK,,,,NONE,,PROTESTANT,Working part-time,"$12,500-$14,999",7,1,1,1,1,1,1,1,0
91874,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,No,,,,Protestant - No specific denomination,More than once a week,15 YEARS,10TH GRADE,WHITE,,,,NONE,,PROTESTANT,In school,"$50,000-$59,999",1,1,0,0,0,0,0,0,0
91881,NEVER MARRIED,No,No,Yes,Yes,30 OR OLDER,No,,Yes,,,,Baptist/Southern Baptist,Once or twice a year,17 YEARS,HIGH SCHOOL GRADUATE (DIPLOMA OR GED),WHITE,,,,NONE,,NO RELIGION,Other,"$100,000 or more",7,1,1,1,1,1,1,1,0
91887,NEVER MARRIED,No,No,Yes,No,18-19 YEARS,No,,Yes,,,,Baptist/Southern Baptist,2-3 times a month,15 YEARS,10TH GRADE,WHITE,,,,NONE,,PROTESTANT,Keeping house,"$40,000-$49,999",0,0,0,0,0,0,0,0,0
91891,NEVER MARRIED,No,No,Yes,Yes,20-24 YEARS,No,,Yes,,,,Baptist/Southern Baptist,More than once a week,21 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,,NONE,,PROTESTANT,Keeping house,$7500-$9999,3,0,1,1,0,0,0,1,0
91895,NEVER MARRIED,No,No,Yes,No,20-24 YEARS,,8th grade,Yes,,YES,Birth control pills,"Methodist, Lutheran, Presbyterian, Episcopal",Once a week,24 YEARS,BACHELOR'S DEGREE,BLACK,,,14,8 PARTNERS,Pill,PROTESTANT,Working full-time,"$20,000-$24,999",7,1,1,1,1,1,1,1,
91896,NEVER MARRIED,No,No,No,Yes,25-29 YEARS,No,,No,,,,Protestant - No specific denomination,More than once a week,21 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,,NONE,,PROTESTANT,Working part-time,"$12,500-$14,999",7,1,1,1,1,1,1,1,0
91897,NEVER MARRIED,No,No,Yes,Yes,25-29 YEARS,Yes,9th grade,Yes,,YES,Condom,No religion,Once or twice a year,22 YEARS,SOME COLLEGE BUT NO DEGREE,WHITE,,,14,9 PARTNERS,Condom,NO RELIGION,Working full-time,"$35,000-$39,999",5,1,0,1,1,0,1,1,1
